AcresBurned,Counties,Latitude,Longitude,Started,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure
186.0,Ventura,34.26735,-118.64382,2018-11-12T10:06:00Z,15.1,15.1,10.8,-15.4,0.0,,,0.0,,38.9,20.9,5.0,1021.4
85.0,Riverside,117.33733,34.01574,2017-08-31T10:13:00Z,15.1,15.1,10.8,-15.4,0.0,,,0.0,,38.9,20.9,5.0,1021.4
18.0,Stanislaus,37.42951,-121.33646,2019-10-03T13:36:04Z,8.1,8.1,78.8,4.6,0.0,,,0.0,,,0.0,0.0,1014.6
60.0,Tehama,40.34665,-122.30848,2018-11-05T10:17:00Z,16.1,16.1,44.7,4.1,0.0,,,0.0,,,16.5,333.0,1015.5
18.0,San Diego,33.40178,-117.27467,2018-05-09T22:00:00Z,24.0,24.0,50.7,13.2,0.0,,,0.0,,25.9,14.9,219.0,1012.1
35.0,Siskiyou,41.83800,-122.84500,2019-07-27T10:15:00Z,19.7,19.7,45.1,7.4,0.0,,,0.0,,,10.0,15.0,1020.4
105.0,San Luis Obispo,35.30240,-120.65279,2017-09-26T15:30:00Z,13.2,13.2,57.1,4.9,0.0,,,0.0,,,0.0,0.0,1009.8
30.0,Humboldt,40.61806,-123.67556,2019-01-01T14:14:00Z,-0.2,-3.6,80.2,-3.2,0.0,,,0.0,,,10.4,101.0,1025.7
151623.0,Fresno,36.87400,-118.90500,2015-07-31T19:00:00Z,32.9,31.7,29.3,12.7,0.0,,,0.0,,,10.9,210.0,1015.0
100.0,Shasta,40.00000,-121.93923,2016-09-25T07:15:00Z,21.5,21.5,23.9,0.0,0.0,,,0.0,,,3.6,335.0,1018.6
280.0,Monterey,36.00889,-121.46694,2019-07-30T13:28:17Z,14.7,14.7,80.8,11.4,0.0,,,0.0,,,16.5,280.0,1016.6
32.0,Lake,38.88652,-122.47638,2018-06-16T14:04:00Z,11.6,11.6,87.0,9.5,0.0,,,0.0,,,0.7,338.0,1005.4
11.0,Riverside,33.91309,-117.09623,2017-07-02T13:04:00Z,13.5,13.5,98.6,13.3,0.0,,,0.0,,,0.0,0.0,1013.0
45.0,Contra Costa,37.86339,-122.12351,2018-07-02T14:25:00Z,14.9,14.9,84.9,12.4,0.0,,,0.0,,,13.5,301.0,1013.7
20.0,Sonoma,38.51937,-123.24713,2017-10-07T20:00:00Z,23.2,23.2,27.0,3.2,0.0,,,0.0,,27.7,9.4,216.0,1011.4
90.0,San Joaquin,37.96256,-121.46807,2019-07-16T18:44:15Z,27.3,27.3,43.4,13.7,0.0,,,0.0,,,11.5,260.0,1011.7
48889.0,Kings,35.93273,-120.20014,2017-07-09T15:10:00Z,22.6,22.6,34.3,6.1,0.0,,,0.0,,,8.0,305.0,1012.1
10.0,Shasta,40.48972,-122.38619,2017-07-15T18:10:00Z,33.7,32.0,23.5,10.1,0.0,,,0.0,,,7.5,350.0,1014.8
240.0,Alameda,37.70874,-121.84188,2019-08-09T15:09:50Z,16.7,16.7,69.8,11.2,0.0,,,0.0,,,12.9,280.0,1014.3
200.0,Ventura,34.23955,-119.20187,2019-10-11T15:57:10Z,22.2,22.2,6.9,-15.5,0.0,,,0.0,,47.1,31.2,77.0,1014.7
60.0,Santa Clara,37.21972,-121.76197,2019-08-15T13:44:02Z,18.3,18.3,76.7,14.2,0.0,,,0.0,,,0.0,0.0,1013.5
79.0,Tulare,35.89423,-119.00334,2017-05-31T11:30:00Z,18.1,18.1,50.5,7.6,0.0,,,0.0,,,8.8,279.0,1011.8
0.0,Modoc,41.33800,-120.30400,2017-07-23T00:00:00Z,34.7,32.0,9.8,-1.6,0.0,,,0.0,,,0.6,0.0,1012.9
46.0,Riverside,33.64440,-117.39680,2017-08-27T14:51:00Z,20.0,20.0,73.5,15.1,0.0,,,0.0,,,2.5,317.0,1014.2
175.0,Lake,39.16470,-122.59830,2014-05-25T12:20:00Z,12.4,12.4,70.3,7.2,0.0,,,0.0,,,0.0,0.0,1013.8
21.0,Lake,39.01748,-122.49327,2017-09-05T14:55:00Z,20.9,20.9,68.4,14.8,0.0,,,0.0,,,5.3,107.0,1013.3
85.0,San Luis Obispo,35.62743,-120.83417,2013-07-07T13:16:00Z,10.6,10.6,86.5,8.4,0.0,,,0.0,,9.4,1.1,5.0,1009.7
2652.0,Modoc,41.26490,-120.31780,2016-09-17T14:37:00Z,3.4,3.4,59.3,-3.8,0.0,,,0.0,,,0.0,0.0,1020.8
35.0,San Benito,36.83036,-121.36446,2018-06-03T15:09:00Z,17.6,17.6,61.4,10.1,0.0,,,0.0,,,0.0,0.0,1013.6
0.0,San Diego,33.43513,-117.58252,2017-06-28T17:56:00Z,20.6,20.6,70.1,15.0,0.0,,,0.0,,,4.5,297.0,1011.8
15.0,Trinity,40.41000,-123.24000,2014-07-01T03:45:00Z,35.5,32.8,12.2,2.0,,,,0.0,,,5.4,250.0,
1200.0,Sutter,39.18614,-121.79289,2018-07-31T17:34:00Z,25.8,25.8,50.6,14.8,0.0,,,0.0,,,7.2,212.0,1013.5
163.0,Sacramento,38.63987,-121.08438,2013-07-19T14:12:00Z,19.7,19.7,46.3,7.9,0.0,,,0.0,,,8.3,111.0,1012.0
60.0,San Luis Obispo,35.66361,-120.67031,2018-06-13T12:38:00Z,13.8,13.8,69.5,8.4,0.0,,,0.0,,,9.4,120.0,1008.7
19.0,Riverside,33.70355,-117.03360,2019-09-30T07:07:00Z,12.3,12.3,90.2,10.7,,,,0.0,,,0.0,0.0,1011.5
75.0,Madera,37.16938,-119.75636,2013-06-12T16:40:00Z,24.8,24.8,43.8,11.7,0.0,,,0.0,,,9.4,290.0,1012.6
23.0,Mendocino,39.02630,-123.30300,2015-07-04T15:30:00Z,19.2,19.2,68.6,13.3,0.0,,,0.0,,5.4,0.0,0.0,1010.7
40.0,Sacramento,38.55800,-121.13090,2016-09-11T11:25:00Z,15.7,15.7,68.8,10.0,0.0,,,0.0,,,12.0,159.0,1014.5
85.0,Calaveras,38.05800,-120.66000,2014-06-22T12:37:00Z,11.7,11.7,59.8,4.2,0.0,,,0.0,,,3.6,335.0,1010.4
23.0,Riverside,33.50488,-117.02132,2017-10-10T14:57:00Z,12.3,12.3,25.3,-7.1,0.0,,,0.0,,,11.5,26.0,1014.0
75.0,Glenn,39.65578,-122.58666,2018-05-28T17:33:00Z,27.4,27.1,37.6,11.7,0.0,,,0.0,,50.0,19.6,345.0,1013.9
132.0,Fresno,36.78769,-119.38248,2016-05-15T16:38:00Z,17.9,17.9,62.4,10.6,0.0,,,0.0,,,19.0,328.0,1014.5
12503.0,Humboldt,41.03500,-123.48800,2013-08-10T11:40:00Z,10.7,10.7,90.2,9.1,0.0,,,0.0,,,3.4,252.0,1016.7
120.0,Tulare,36.47766,-119.10433,2018-10-24T12:18:00Z,10.2,10.2,84.3,7.7,0.0,,,0.0,,,9.2,279.0,1016.8
115.0,Kern,35.65189,-118.92545,2019-04-30T18:37:00Z,18.2,18.2,52.9,8.4,0.0,,,0.0,,42.5,11.9,270.0,1013.8
70.0,Santa Clara,37.66074,-121.67144,2018-06-29T20:59:00Z,29.9,28.7,30.9,10.9,0.0,,,0.0,,,16.2,291.0,1012.1
175.0,Los Angeles,37.97638,-122.52750,2018-06-09T14:45:00Z,15.4,15.4,84.4,12.8,0.0,,,0.0,,,8.5,305.0,1016.5
24.0,Solano,38.21416,-122.12214,2019-06-07T12:59:00Z,8.5,7.2,80.8,5.4,0.0,,,0.0,,,8.4,264.0,1014.1
26.0,Riverside,33.81678,-117.18194,2019-05-20T13:50:00Z,10.4,10.4,92.4,9.2,,,,0.0,,,2.6,272.0,1009.9
76.0,Fresno,36.69688,-119.30450,2018-06-27T12:39:00Z,18.6,18.6,56.5,9.8,0.0,,,0.0,,,7.9,258.0,1011.0
33867.0,Siskiyou,41.85100,-123.11800,2016-08-27T18:00:00Z,25.9,25.9,25.8,4.8,0.0,,,0.0,,,3.0,281.0,1014.3
225.0,Mendocino,39.00526,-123.19531,2019-08-12T17:10:00Z,22.9,22.9,47.7,11.2,0.0,,,0.0,,18.4,0.5,356.0,1016.1
23.0,Contra Costa,38.02503,-121.97630,2019-06-06T14:24:00Z,14.9,14.9,70.4,9.5,0.0,,,0.0,,51.8,22.4,197.0,1011.1
55.0,Solano,38.44460,-122.00410,2017-09-23T11:05:00Z,13.8,13.8,46.9,2.7,0.0,,,0.0,,,8.2,356.0,1012.0
37.0,Shasta,40.77400,-122.30900,2017-10-31T11:22:00Z,8.4,7.7,83.1,5.7,0.0,,,0.0,,,5.9,260.0,1011.3
39.0,Tuolumne,37.89678,-120.50413,2017-09-19T00:22:00Z,27.9,27.9,44.2,14.6,0.0,,,0.0,,37.1,27.5,303.0,1011.5
35.0,Mendocino,39.78060,-123.24821,2015-06-28T13:30:00Z,17.2,17.2,72.4,12.2,0.0,,,0.0,,,9.4,190.0,1014.1
612.0,Kern,34.90327,-118.93388,2013-07-23T09:15:00Z,20.0,20.0,53.2,10.1,0.0,,,0.0,,,8.2,313.0,1014.1
135.0,Los Angeles,34.79288,-118.85194,2017-07-28T15:25:00Z,25.1,25.1,32.1,7.3,0.0,,,0.0,,29.5,17.2,356.0,1013.8
50.0,Mendocino,39.43301,-123.36316,2015-07-30T13:36:00Z,15.6,15.6,69.4,10.0,0.0,,,0.0,,18.4,2.1,25.0,1014.7
2546.0,Monterey,36.28426,-120.94771,2019-06-26T09:18:22Z,14.0,14.0,81.5,10.9,0.0,,,0.0,,,7.7,291.0,1014.0
206.0,Kern,35.59804,-118.47939,2017-06-10T12:17:00Z,13.7,13.7,71.6,8.6,0.0,,,0.0,,59.4,20.9,304.0,1011.9
168.0,Sierra,39.71101,-120.02325,2017-06-19T21:41:00Z,34.4,32.0,15.4,4.4,0.0,,,0.0,,,9.6,80.0,1010.9
53.0,Mariposa,37.47677,-119.84299,2018-06-15T13:37:00Z,14.8,14.8,61.6,7.5,0.0,,,0.0,,,4.7,293.0,1005.4
5646.0,Placer,38.96741,-120.93750,2016-06-28T13:55:00Z,22.5,22.5,34.1,5.9,,,,0.0,,,12.1,80.0,1013.0
34.0,San Bernardino,34.21829,-117.40625,2017-12-05T13:28:00Z,12.9,12.9,12.6,-15.2,0.0,,,0.0,,56.4,30.9,59.0,1017.5
19.0,Humboldt,40.39799,-123.57562,2017-08-01T10:23:00Z,10.0,10.0,100.0,10.0,0.0,,,0.0,,,3.8,8.0,1014.6
78698.0,Siskiyou,41.84100,-123.47400,2017-08-15T07:55:00Z,12.9,12.9,83.6,10.2,0.0,,,0.0,,,8.2,99.0,1012.4
236.0,El Dorado,38.53833,-121.03927,2017-07-30T01:45:00Z,32.9,30.8,19.2,6.3,0.0,,,0.0,,,9.2,225.0,1011.7
2422.0,Stanislaus,37.46577,-121.28312,2019-06-26T08:54:24Z,17.5,17.5,48.5,6.6,0.0,,,0.0,,,14.8,317.0,1010.9
745.0,Los Angeles,34.09819,-118.47872,2019-10-28T06:46:55Z,15.9,15.9,55.3,7.0,0.0,,,0.0,,,6.0,15.0,1011.9
56556.0,Sonoma,38.40410,-122.52090,2017-10-08T22:00:00Z,29.5,27.8,9.8,-5.6,0.0,,,0.0,,32.8,18.5,65.0,1007.3
460.0,San Bernardino,34.09773,-117.10567,2017-07-14T14:23:00Z,18.2,18.2,60.9,10.5,0.0,,,0.0,,,0.0,0.0,1014.8
46.0,Shasta,40.46968,-122.54364,2019-08-12T14:16:53Z,20.5,20.5,55.6,11.3,0.0,,,0.0,,,8.1,342.0,1014.4
32.0,Sacramento,38.31310,-121.06452,2016-06-03T16:57:00Z,26.3,26.3,34.8,9.5,0.0,,,0.0,,,7.7,247.0,1014.9
38.0,Tuolumne,37.85137,-120.45268,2017-06-11T18:49:00Z,18.6,18.6,41.7,5.3,0.0,,,0.0,,75.4,17.7,336.0,1013.0
150.0,San Luis Obispo,35.77510,-120.23656,2017-07-24T14:43:00Z,15.0,15.0,70.0,9.6,0.0,,,0.0,,,3.5,12.0,1011.1
155.0,Siskiyou,41.98080,-121.97410,2017-07-29T16:33:00Z,21.4,21.4,56.7,12.5,0.0,,,0.0,,,0.0,0.0,1017.4
63311.0,Shasta,40.94250,-122.43000,2018-09-05T12:51:00Z,13.7,13.7,57.0,5.3,0.0,,,0.0,,,2.6,44.0,1012.7
760.0,Los Angeles,34.37443,-118.49343,2017-06-25T12:47:00Z,18.9,18.9,80.4,15.5,0.0,,,0.0,,,5.5,81.0,1010.7
1651.0,Modoc,41.89000,-120.79000,2014-07-01T19:00:00Z,32.4,30.1,11.6,-1.0,0.0,,,0.0,,,4.3,70.0,1010.1
100.0,Kern,35.24504,-118.60344,2016-08-04T17:10:00Z,27.9,26.7,18.3,1.6,0.0,,,0.0,,,11.0,337.0,1011.6
22.0,Alameda,37.77982,-122.16900,2017-09-26T12:22:00Z,13.9,13.9,69.4,8.3,0.0,,,0.0,,,0.5,7.0,1010.3
45.0,Mendocino,38.98085,-123.06767,2013-07-23T13:29:00Z,17.3,17.3,63.3,10.2,0.0,,,0.0,,11.2,7.7,160.0,1014.2
100.0,San Bernardino,34.16597,-117.24388,2015-06-25T18:30:00Z,30.1,28.5,25.4,8.1,0.0,,,0.0,,,4.9,253.0,1012.9
444.0,Santa Barbara,34.67403,-120.43930,2017-09-29T14:42:00Z,12.9,12.9,99.9,12.9,0.0,,,0.0,,,5.4,316.0,1014.9
97717.0,El Dorado,38.80544,-120.62971,2014-09-13T16:32:00Z,27.5,26.4,19.4,2.1,0.0,,,0.0,,,9.1,83.0,1010.1
63311.0,Trinity,40.94250,-122.43000,2018-09-05T12:51:00Z,13.7,13.7,57.0,5.3,0.0,,,0.0,,,2.6,44.0,1012.7
35.0,Stanislaus,37.42099,-121.37128,2019-07-18T09:07:57Z,18.9,18.9,69.9,13.3,0.0,,,0.0,,,5.7,12.0,1011.3
60.0,Lassen,40.87567,-121.03367,2015-06-19T16:15:00Z,18.4,18.4,46.6,6.7,0.0,,,0.0,,,0.0,0.0,1015.6
25.0,Santa Clara,37.06531,-121.68577,2016-08-12T16:00:00Z,13.7,13.7,95.4,13.0,0.0,,,0.0,,,0.0,0.0,1018.2
2956.0,Tehama,39.94355,-122.35710,2018-06-09T14:10:00Z,18.4,18.4,57.8,9.9,0.0,,,0.0,,,10.3,165.0,1013.5
859.0,Lassen,39.88800,-120.06600,2017-08-06T19:52:00Z,25.9,25.9,31.6,7.8,0.0,,,0.0,,,10.0,172.0,1012.5
1660.0,Sonoma,38.14242,-122.47301,2017-10-09T14:00:00Z,14.0,14.0,25.4,-5.6,0.0,,,0.0,,,12.0,225.0,1010.2
176.0,El Dorado,38.93449,-120.10744,2016-10-14T01:28:00Z,14.8,14.8,27.2,-4.0,0.0,,,0.0,,36.3,24.9,180.0,1014.0
35.0,Shasta,40.61213,-122.47091,2016-08-09T12:14:00Z,21.5,21.5,42.9,8.4,0.0,,,0.0,,,10.0,341.0,1008.0
23136.0,Orange,33.69888,-117.52055,2018-08-06T13:20:00Z,19.1,19.1,77.8,15.1,0.0,,,0.0,,,2.4,302.0,1010.3
205.0,Riverside,33.57176,-116.50006,2018-07-26T10:12:00Z,32.8,33.9,42.3,18.3,0.0,,,0.0,,,3.9,63.0,1008.6
50.0,Tehama,40.27754,-122.11375,2018-07-15T17:15:00Z,29.3,29.0,40.4,14.5,0.0,,,0.0,,,10.4,200.0,1012.7
25.0,Monterey,35.83783,-121.03815,2016-05-12T14:13:00Z,11.8,11.8,94.4,10.9,0.0,,,0.0,,,7.6,310.0,1017.2
35.0,Alameda,37.62782,-121.68598,2019-10-24T23:16:18Z,30.3,28.3,12.1,-2.2,0.0,,,0.0,,,15.0,43.0,1016.3
153.0,Riverside,33.98639,-117.21314,2017-06-18T15:10:00Z,22.2,22.2,49.9,11.3,0.0,,,0.0,,,0.0,0.0,1009.8
25.0,Riverside,33.96201,-116.90721,2013-05-20T13:47:00Z,10.2,10.2,85.8,7.9,,,,0.0,,,0.0,0.0,1013.4
35.0,Riverside,33.96419,-117.20507,2017-05-21T16:12:00Z,25.4,25.4,19.8,0.7,0.0,,,0.0,,,0.2,355.0,1012.7
42.0,Los Angeles,34.05577,-118.55409,2019-10-21T11:52:52Z,20.4,20.4,33.0,3.6,0.0,,,0.0,,,3.4,47.0,1013.2
650.0,Monterey,36.00912,-120.82226,2018-08-11T14:12:00Z,13.9,13.9,47.4,2.9,0.0,,,0.0,,,0.0,0.0,1016.0
40.0,Riverside,33.65564,-116.16120,2013-05-16T13:48:00Z,21.0,21.0,46.5,9.1,0.0,,,0.0,,,0.0,360.0,1007.8
25.0,Los Angeles,34.29931,-118.37539,2017-06-03T15:39:00Z,16.7,16.7,85.9,14.4,0.0,,,0.0,,,3.4,275.0,1011.2
1500.0,San Luis Obispo,35.73629,-120.75593,2018-06-20T18:22:00Z,25.4,25.4,38.0,10.1,0.0,,,0.0,,,13.8,319.0,1014.1
30.0,Riverside,33.85852,-117.43521,2018-07-28T15:38:00Z,21.5,21.5,85.2,18.9,0.0,,,0.0,,,0.0,0.0,1012.6
23.0,Riverside,33.94690,-117.06664,2018-08-22T13:45:00Z,17.2,17.2,93.0,16.0,0.0,,,0.0,,,0.8,280.0,1015.1
67.0,Marin,37.89623,-122.63647,2019-10-24T12:15:33Z,18.7,18.7,22.9,-3.0,0.0,,,0.0,,,11.5,128.0,1014.6
12.0,Riverside,33.78660,-117.50480,2017-04-30T19:43:00Z,29.2,27.5,11.8,-3.4,0.0,,,0.0,,,7.7,94.0,1018.0
130.0,Riverside,33.65024,-116.17253,2019-05-18T22:53:00Z,32.8,30.5,10.9,-1.6,0.0,,,0.0,,33.5,25.9,119.0,1008.5
484.0,Alameda,37.75375,-121.57918,2018-05-30T13:21:00Z,11.9,11.9,86.1,9.6,0.0,,,0.0,,46.4,19.3,273.0,1007.3
6042.0,Lassen,40.43962,-120.22215,2017-08-29T14:36:00Z,12.1,12.1,46.9,1.1,,,,0.0,,,7.6,280.0,
263.0,Lassen,40.67932,-120.39277,2019-07-05T16:37:04Z,21.1,21.1,35.1,5.1,,,,0.0,,,0.0,,
976.0,Fresno,36.53084,-120.20659,2017-04-28T15:40:00Z,14.5,14.5,47.8,3.6,0.0,,,0.0,,46.3,32.9,316.0,1014.5
400.0,Monterey,36.63130,-121.48190,2014-03-19T16:45:00Z,12.7,12.7,48.7,2.1,0.0,,,0.0,,,17.5,88.0,1017.9
36807.0,Napa,38.60895,-122.62879,2017-10-08T21:45:00Z,29.1,27.5,11.7,-3.6,0.0,,,0.0,,,11.4,61.0,1007.7
21.0,Butte,39.36400,-121.41430,2017-06-22T09:49:00Z,28.0,28.9,54.4,18.0,0.0,,,0.0,,,14.0,319.0,1003.8
92.0,Riverside,33.57139,-116.82470,2017-08-07T14:14:00Z,21.4,21.4,76.9,17.2,0.0,,,0.0,,,0.1,0.0,1009.0
48920.0,Lake,39.04786,-123.11971,2018-07-27T13:01:00Z,15.4,15.4,67.3,9.4,0.0,,,0.0,,20.5,0.2,357.0,1012.9
11.0,Sonoma,38.70289,-122.90217,2017-07-31T23:17:00Z,27.7,27.4,40.2,12.9,0.0,,,0.0,,24.1,16.0,175.0,1013.4
1265.0,Inyo,36.71537,-118.08449,2018-04-19T10:28:00Z,8.4,4.6,36.6,-5.6,0.0,,,0.0,,42.5,27.7,360.0,1005.5
20.0,Colusa,39.08833,-122.30917,2019-08-14T12:52:00Z,18.0,18.0,70.7,12.6,0.0,,,0.0,,,7.1,288.0,1013.8
300.0,Madera,37.10181,-119.62398,2018-06-04T17:44:00Z,28.9,27.7,28.3,8.7,0.0,,,0.0,,,15.5,301.0,1010.6
45.0,Ventura,34.27619,-118.63264,2016-07-01T14:00:00Z,19.1,19.1,84.4,16.4,0.0,,,0.0,,,2.3,30.0,1011.6
28687.0,San Luis Obispo,35.01790,-120.32230,2017-07-06T15:44:00Z,13.1,13.1,98.6,12.8,0.0,,,0.0,,,0.4,355.0,1017.1
97.0,Lassen,40.88886,-120.95813,2013-08-09T15:51:00Z,10.8,10.8,88.0,8.9,0.0,,,0.0,,,0.0,0.0,1014.6
50.0,Riverside,33.87739,-117.16215,2017-07-03T15:14:00Z,19.4,19.4,68.2,13.4,0.0,,,0.0,,,0.0,0.0,1017.1
328.0,Shasta,40.52909,-122.17457,2018-06-23T12:54:00Z,25.3,25.3,23.5,3.0,0.0,,,0.0,,,16.2,330.0,1009.8
430.0,Tulare,36.08521,-118.82424,2015-07-21T12:35:00Z,23.2,23.2,64.4,16.1,0.0,,,0.0,,,8.0,133.0,1011.2
190.0,Stanislaus,37.32585,-121.11015,2019-09-11T11:25:43Z,13.1,13.1,88.0,11.2,0.0,,,0.0,,,7.1,328.0,1013.9
11.0,Riverside,33.47413,-117.31468,2018-06-03T13:38:00Z,13.8,13.8,94.9,13.0,0.0,,,0.0,,,3.4,26.0,1013.4
10.0,Siskiyou,41.94622,-122.40157,2019-06-16T20:33:00Z,31.1,29.1,18.9,4.7,0.0,,,0.0,,,10.7,12.0,1012.4
500.0,San Luis Obispo,35.15832,-120.05131,2013-06-01T17:27:00Z,23.8,23.8,39.5,9.2,0.0,,,0.0,,,12.3,319.0,1009.8
1350.0,San Bernardino,34.09557,-116.95881,2018-07-06T13:29:00Z,12.0,12.0,35.5,-2.8,0.0,,,0.0,,,0.5,10.0,1013.9
14754.0,Siskiyou,41.32000,-123.17600,2013-07-31T22:00:00Z,29.4,27.8,21.4,5.0,0.0,,,0.0,,,5.1,304.0,1016.0
0.0,Humboldt,41.33300,-123.37600,2013-08-03T08:00:00Z,13.4,13.4,70.7,8.2,0.0,,,0.0,,,2.2,76.0,1016.6
116.0,Alameda,37.73930,-121.85663,2017-10-17T14:00:00Z,10.8,10.8,54.5,2.0,0.0,,,0.0,,,0.6,7.0,1018.3
16.0,Shasta,40.61256,-122.03917,2019-09-24T08:40:45Z,23.5,23.5,33.8,6.6,0.0,,,0.0,,,19.3,337.0,1017.3
370.0,Contra Costa,38.02929,-122.25544,2017-07-08T15:26:00Z,22.6,22.6,47.7,10.9,0.0,,,0.0,,,2.0,273.0,1011.3
70.0,San Luis Obispo,35.44030,-120.29130,2017-08-02T10:33:00Z,20.1,20.1,58.1,11.6,0.0,,,0.0,,,9.4,142.0,1011.5
150.0,Contra Costa,38.03545,-122.22410,2019-10-27T11:29:03Z,14.6,14.6,30.2,-2.7,0.0,,,0.0,,61.2,21.8,360.0,1006.8
18618.0,Lassen,40.69573,-119.93499,2017-08-30T08:30:00Z,18.1,18.1,48.6,7.1,,,,0.0,,,11.2,290.0,
712.0,Kern,34.88200,-118.91940,2013-07-19T12:00:00Z,20.7,20.7,31.4,3.1,0.0,,,0.0,,,21.9,354.0,1011.8
278.0,San Benito,36.65351,-121.04540,2018-07-11T16:40:00Z,16.2,16.2,75.5,11.9,0.0,,,0.0,,,2.9,313.0,1015.2
53.0,San Bernardino,34.24138,-117.42431,2018-09-26T10:56:00Z,16.9,16.9,84.8,14.4,0.0,,,0.0,,,0.0,0.0,1012.8
27.0,Napa,38.69596,-122.38405,2014-09-11T15:14:00Z,14.0,14.0,81.7,10.9,0.0,,,0.0,,,0.8,356.0,1011.7
380.0,Modoc,41.16716,-120.58342,2017-04-03T16:00:00Z,3.9,1.0,57.2,-3.8,0.0,,,0.0,,,11.2,340.0,1019.3
1678.0,Shasta,40.50318,-122.42308,2018-06-24T12:29:00Z,27.0,26.3,28.3,7.1,0.0,,,0.0,,38.9,23.7,350.0,1006.9
5737.0,Modoc,41.74800,-121.05600,2019-09-06T11:34:27Z,11.1,11.1,92.1,9.9,0.0,,,0.0,,,2.3,344.0,1017.9
88.0,Lassen,40.83116,-120.19336,2018-11-08T11:25:00Z,-2.7,-4.6,60.0,-9.4,0.0,,,0.0,,,5.0,30.0,1028.6
48.0,Alameda,37.69926,-122.02805,2018-08-26T14:23:00Z,14.5,14.5,84.0,11.8,0.0,,,0.0,,,5.9,251.0,1015.8
33.0,Yolo,39.17109,-121.42328,2019-08-10T18:47:02Z,25.9,25.9,48.3,14.1,0.0,,,0.0,,,16.3,200.0,1013.5
204.0,Tuolumne,37.82300,-120.15644,2015-07-29T16:30:00Z,27.9,26.8,24.2,5.7,0.0,,,0.0,,,4.9,238.0,1011.7
88.0,Placer,38.86804,-121.37704,2016-06-21T12:24:00Z,13.5,13.5,64.2,6.8,0.0,,,0.0,,,0.7,10.0,1015.2
10.0,Amador,38.33208,-120.67131,2019-09-25T13:13:41Z,18.2,18.2,68.9,12.4,0.0,,,0.0,,,6.5,150.0,1008.5
24.0,Siskiyou,41.99934,-121.89123,2015-07-21T17:00:00Z,23.1,23.1,40.4,8.9,0.0,,,0.0,,,0.7,25.0,1012.6
0.0,San Luis Obispo,35.01382,-119.58206,2016-06-04T17:46:00Z,,,,,,,,0.0,,,,,
333.0,Humboldt,40.88442,-123.77378,2014-01-04T12:00:00Z,3.2,3.2,97.6,2.8,0.0,,,0.0,,,4.7,93.0,1018.7
42.0,Modoc,41.38247,-120.53443,2017-06-03T13:09:00Z,7.2,7.2,79.3,3.9,0.0,,,0.0,,,0.0,0.0,1014.2
15.0,Riverside,33.94528,-117.09306,2013-07-19T17:31:00Z,27.8,27.3,36.6,11.6,0.0,,,0.0,,,4.4,313.0,1011.3
255.0,San Diego,33.34659,-116.66107,2017-07-22T15:00:00Z,18.9,18.9,87.1,16.7,0.0,,,0.0,,,0.3,0.0,1012.7
340.0,San Luis Obispo,35.42433,-120.47322,2017-07-09T13:49:00Z,13.3,13.3,82.6,10.4,0.0,,,0.0,,,11.4,1.0,1012.4
44.0,Alameda,37.56181,-121.56425,2017-08-27T17:45:00Z,25.8,25.8,45.0,12.9,0.0,,,0.0,,,0.0,0.0,1014.3
2534.0,Tehama,40.03638,-122.63784,2019-11-03T14:16:17Z,5.9,5.9,51.0,-3.4,0.0,,,0.0,,,4.5,345.0,1016.7
550.0,Butte,39.36529,-121.51707,2018-10-30T14:46:00Z,10.5,10.5,53.2,1.4,0.0,,,0.0,,32.9,19.4,328.0,1019.2
26.0,Yuba,39.03168,-121.40947,2017-09-26T15:20:00Z,14.7,14.7,49.9,4.4,0.0,,,0.0,,,6.3,38.0,1011.4
3876.0,Monterey,36.38123,-121.20059,2016-05-22T15:27:00Z,11.9,11.9,78.4,8.3,0.0,,,0.0,,,4.2,74.0,1020.9
38.0,Marin,37.97750,-122.65749,2017-06-27T10:39:00Z,13.3,13.3,93.0,12.2,0.0,,,0.0,,,2.7,329.0,1013.7
54.0,San Bernardino,34.07835,-117.04879,2015-07-12T14:46:00Z,13.1,13.1,72.1,8.2,0.0,,,0.0,,,0.0,0.0,1015.0
12407.0,Madera,37.44663,-119.64622,2017-08-29T12:19:00Z,21.7,21.7,54.7,12.2,0.0,,,0.0,,,3.6,9.0,1007.7
172.0,Santa Barbara,34.57694,-119.61416,2018-09-01T14:22:00Z,15.7,15.7,88.7,13.9,0.0,,,0.0,,,0.7,21.0,1008.8
1751.0,Trinity,40.61625,-123.52019,2018-09-04T15:20:00Z,10.2,10.2,84.1,7.6,0.0,,,0.0,,,1.4,41.0,1012.7
572.0,El Dorado,38.77400,-120.29800,2013-07-08T12:45:00Z,16.0,16.0,42.5,3.3,,,,0.0,,,7.2,58.0,1015.6
90.0,Mendocino,39.03886,-123.38493,2018-07-05T15:12:00Z,13.4,13.4,69.5,8.0,0.0,,,0.0,,3.6,0.6,341.0,1018.9
40.0,Kern,35.59302,-118.46734,2017-09-29T15:58:00Z,16.8,16.8,41.0,3.5,0.0,,,0.0,,,6.5,91.0,1015.1
0.0,Humboldt,40.70258,-123.55012,2018-04-24T16:59:00Z,13.7,13.7,67.2,7.7,0.0,,,0.0,,,2.7,79.0,1015.4
